event,datetime,lon,lat,depth,intensity,station_id,station_name,station_lon,station_lat,distance,az,pga_v,pga_ns,pga_ew,d,pga_max,pga
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,72.08,63.87,6.27,12.23,12.23,72478.9733404311,12.23,18.397247076668837
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NHY,XinyiDistrict,307517.7691279461,2770329.1444469434,75.77,152.96,32.04,40.5,40.5,75817.70925192731,40.5,65.62820735019356
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TAP,TaipeiCity,301463.1576981745,2770304.9915974326,78.33,149.24,45.62,75.28,75.28,78756.83279669401,75.28,115.82461396439014
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWT,Deji,266247.06825259404,2682719.680460123,78.47,75.24,4.08,8.43,8.43,78675.27171184287,8.43,12.600642840744277
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,BAC,NewTaipeiCity,294413.88050997857,2765849.636668905,78.7,143.01,25.59,79.09,79.09,79040.5520573698,79.09,114.74015992667955
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SHUL,Shuilian,307067.98607105465,2631879.043906284,79.43,26.38,4.81,12.63,12.63,79313.3165941275,12.63,18.49783500845437
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NOU,KeelungCity,327630.6717342791,2782613.7034355206,80.86,170.18,8.34,9.8,9.8,81000.08281984545,9.8,16.175153785976814
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NFF,Wufeng,262148.82722067175,2724802.011835015,83.32,105.57,6.75,9.92,9.92,83054.90338068438,9.92,15.568407111840314
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ESL,Xilin,294832.08213291,2634050.9237001794,83.36,34.82,2.53,3.28,3.28,83653.80763484431,3.28,5.283720280257084
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EGC,Jiqi,306083.1471411823,2623015.300232222,88.07,24.73,2.89,7.0,7.0,87746.09677407984,7.0,10.312715452294803
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NTY,TaoyuanCity,280282.0881520076,2765811.068317334,88.42,135.53,10.94,39.4,39.4,88289.60740937933,39.4,56.78383220600737
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWS1,Wugu,292360.66464913666,2776919.681009607,89.17,146.52,25.94,48.78,48.78,89237.58970550542,48.78,73.70115602892535
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NJD,Zhutung,259103.62612575825,2736982.987557171,89.85,112.15,14.5,55.11,55.11,89867.49492579015,55.11,79.2746756537042
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,OWD,Aowanda,268320.57698391436,2649497.46793791,91.28,54.76,3.11,4.34,4.34,91250.36365093883,4.34,6.8806467719248605
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,LIOB,Emei,252024.4812209788,2727011.9866791796,93.67,104.86,7.54,16.53,16.53,93405.50282088152,16.53,24.56284592631725
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NCU,Zhongli,269183.27609747567,2762468.1432678844,93.72,129.42,9.03,36.78,36.78,94261.71059504434,36.78,52.79278075646329
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NST,Nanzhuang,251012.40178532005,2724796.7465770366,93.94,103.61,7.81,16.1,16.1,93843.45486476971,16.1,24.07106354110678
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,HSN1,HsinchuCity,252022.37981773648,2741410.473161718,98.19,113.11,7.96,13.63,13.63,98108.25599348522,13.63,20.85462538623027
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WHP,Wushikeng,244923.98669740726,2686033.803515175,99.26,80.22,11.54,28.12,28.12,98811.76551912432,28.12,41.40821657594058
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NSM,Shimen,309414.7212654275,2798029.8038176913,100.41,161.14,4.13,8.32,8.32,100599.87372560633,8.32,12.47003207694351
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,HSN,ZhubeiCity,251010.78439921382,2746948.3079616604,100.82,115.94,9.67,20.37,20.37,101318.86324993847,20.37,30.387212771164126
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WPL,Puli,244913.31274556805,2656131.5002121767,107.9,64.72,1.66,2.44,2.44,108035.12104081144,2.44,3.829203572546124
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NHW,Xinwu,255046.5916075105,2766886.1134289685,108.13,126.21,4.23,14.75,14.75,108153.38577478082,14.75,21.284217157321056
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NJN,Zhunan,236844.01094207805,2730340.7766305334,108.99,104.94,2.47,22.94,22.94,108933.35189443754,22.94,32.53595088513627
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WCS,Guoxing,240847.50388376444,2661670.910205161,109.48,67.81,2.34,3.73,3.73,109507.29834282318,3.73,5.7707365214502735
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NMLH,MiaoliCity,228724.33117751815,2714844.8931786097,114.02,95.98,10.5,18.82,18.82,114174.2929142288,18.82,28.61179477068854
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NSY,Sanyi,226674.1246494367,2700450.020852147,115.64,89.14,7.4,20.13,20.13,115630.07285127572,20.13,29.414176854027378
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWQ1,Liyutan,226663.11329342116,2693804.8255073503,115.65,85.41,4.95,10.66,10.66,115975.12005530529,10.66,15.867378485433566
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EHY,Hongye,283703.29888258694,2599690.051044772,118.35,29.91,0.95,1.7,1.7,118715.10313128441,1.7,2.5850531909421126
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SML,SunMoonLake,240834.78274558816,2641736.4856542195,118.54,59.16,1.78,4.46,4.46,118480.01269734855,4.46,6.553747019835294
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TYC,Yuchi,236764.4023047193,2645062.026218616,120.62,61.19,1.47,2.06,2.06,120348.7881289704,2.06,3.2631426570102633
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TCU,TaichungCity,217480.4228425377,2671672.512960686,128.35,75.8,1.63,9.1,9.1,128656.29365770312,9.1,12.972158648428563
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WDJ,Dajia,213472.60452988176,2693832.8274737294,129.1,85.96,3.37,10.8,10.8,129126.77404814388,10.8,15.640872737798235
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WWF,Wufeng,219486.8678782688,2659485.564806816,130.3,70.78,3.23,7.57,7.57,130255.59218599151,7.57,11.182249326499566
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ECB,Changbin,296021.39634556696,2579789.9260896416,131.89,20.74,1.18,2.12,2.12,131558.7827870324,2.12,3.221986964591881
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,PCY,Pengjiayu,358456.79733063286,2836002.663308002,133.81,187.37,4.9,3.24,4.9,134033.9633614916,4.9,7.649679731858061
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EYUL,Yuli,282718.8616803043,2583076.725025431,134.16,26.64,0.91,1.95,1.95,133852.58846412267,1.95,2.9039800274795278
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WJS,Zhushan,222491.62584118723,2635115.0493025016,137.73,60.72,2.21,3.46,3.46,137659.01206246045,3.46,5.369106070846431
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WNT1,NantouCity,217419.97158558777,2645092.8152913786,137.76,65.12,2.95,5.36,5.36,137610.47918474826,5.36,8.133984263569731
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WNT,Mingjian,218430.82286751538,2641768.144815505,138.05,63.65,2.12,4.79,4.79,138133.99076802543,4.79,7.098070160261872
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,YUS,Yushan,245914.45871904131,2598544.5180942486,142.35,42.82,1.53,4.03,4.03,142077.57107272453,4.03,5.9010761730382715
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ALS,Alishan,230596.58421863438,2600771.58304144,151.23,47.54,1.23,3.85,3.85,151369.57268504746,3.85,5.581926190841294
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,CHN5,Caoling,217342.73296000058,2610761.928560473,155.63,53.66,2.53,6.67,6.67,155264.43118477965,6.67,9.766201922958587
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EHD,Haiduan,271503.752324934,2560908.715241512,158.99,26.81,0.73,1.19,1.19,158695.53550695555,1.19,1.8344208895452536
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WGK,Gukeng,206143.33390545996,2619650.8728341633,159.3,58.78,3.78,6.46,6.46,159596.2933796258,6.46,9.886940881789473
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ECS,Chishang,272536.09347227943,2555373.46320089,163.72,25.46,0.94,1.76,1.76,163224.71834800683,1.76,2.660601435765981
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ELD,Lidao,253071.04740275693,2565322.951757025,164.55,33.22,0.71,1.33,1.33,164007.98074775896,1.33,2.010447711331981
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WCKO,Fanlu,209128.9688178029,2593063.727313368,172.36,50.42,3.1,5.66,5.66,172635.98913117457,5.66,8.583775393147237
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WTK,Tuku,187789.0627401733,2620825.2634779047,175.19,62.01,2.17,5.59,5.59,174959.60170925822,5.59,8.197871675014191
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WTC,Dacheng,177684.2790531797,2639699.915136005,176.32,69.08,1.87,4.94,4.94,176327.1176381058,4.94,7.232157354482824
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,CHN2,Minxiong,195882.3968858773,2603073.4837907995,176.71,55.75,3.49,7.37,7.37,177218.84940777576,7.37,10.99153765403185
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,STYH,Taoyuan,227477.2739736303,2564232.3003167687,180.03,39.7,0.62,1.03,1.03,180059.1459749006,1.03,1.5830982281589479
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,182.48,55.48,1.34,5.13,5.13,182467.79319426542,5.13,7.37762834520688
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WTP,Dapu,211114.3447380909,2570910.314600713,185.64,44.95,0.6,1.11,1.11,186112.49676446672,1.11,1.6805356288993103
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,LONT,Luye,263335.42372790317,2534323.1065379167,186.55,25.24,0.64,1.04,1.04,186189.24837555859,1.04,1.6039950124610738
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WSF,Sihu,171440.96721588855,2615366.7675887183,192.16,62.78,2.19,7.68,7.68,191978.2106151032,7.68,11.079751802274272
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWL,Dongshan,198842.10359109606,2573162.312945934,193.08,48.06,1.29,1.58,1.58,193437.75245646707,1.58,2.580096897405212
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,CHN1,Nanxi,201886.55070537922,2565400.3445737497,197.03,45.59,1.06,1.59,1.59,196542.91490666315,1.59,2.4859203527064175
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,WSL,Shuilin,171369.5170616769,2602077.01157657,198.48,59.58,1.67,3.93,3.93,198455.42819297282,3.93,5.80333524794148
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SGS,Jiaxian,207994.52340911428,2553200.7220550976,201.04,41.97,0.47,1.04,1.04,201137.59014648944,1.04,1.5440531078949324
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TTN,TaitungCity,265405.02693719143,2516608.124685305,201.13,22.52,0.53,0.76,0.76,201574.27133838297,0.76,1.1983738982471206
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ICHU,Yizhu,176387.0046118703,2584331.2911252514,203.94,54.5,1.38,4.63,4.63,203935.4664789722,4.63,6.691651515134362
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SCL,Jiali,168091.3829941725,2563332.9285429497,222.84,51.36,0.66,2.76,2.76,223233.7240026977,2.76,3.958636128769604
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SCS,Qishan,197675.98245098258,2532193.166970019,223.87,40.18,0.92,1.55,1.55,223756.57614477977,1.55,2.37726733877366
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TAI1,Yongkang,172112.04456256446,2548914.634317444,229.95,47.9,0.62,2.31,2.31,229527.14485204572,2.31,3.325146613308953
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SCK,Qigu,156814.49285631638,2561184.1661146604,233.93,52.59,0.69,2.33,2.33,233438.7120140532,2.33,3.36658580760984
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TAI,TainanCity,167988.30914542265,2544506.847668139,236.12,47.7,0.6,1.72,1.72,235542.9383630871,1.72,2.5053542663663357
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SGL,Jiuru,198638.28771143605,2513365.0073509086,237.61,37.32,0.47,1.12,1.12,237853.23114468512,1.12,1.6521803775617239
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,SPT,PingtungCity,197595.8194363285,2508939.229787553,242.31,36.81,0.42,1.28,1.28,242017.40316802642,1.28,1.8582787734890585
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,PNG,MagongCity,102998.8130809158,2608141.9546590718,257.2,68.14,0.79,1.84,1.84,257376.15756145926,1.84,2.719430087352863
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TWC,Su-ao,337082.5553431191,2722853.7626891145,4.51,267.37,4.3,10.43,10.43,4050.613246085674,10.43,15.364237696677307
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NDS,Dongshan,322894.18918419373,2724987.594328987,10.4,107.13,3.83,2.5,3.83,10365.083712970138,3.83,5.965551106142668
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TWE,Neicheng,318794.99023466464,2734935.5631002537,18.21,132.77,2.59,2.46,2.59,18688.52766624595,2.59,4.412232994754469
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,EWT,Wuta,329081.6756176162,2705083.6161126345,18.25,11.76,2.45,5.08,5.08,18179.79519293903,5.08,7.590474293481272
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,ILA,YilanCity,326864.21646723663,2739408.6720154667,18.43,161.19,2.55,3.07,3.07,17689.722020744404,3.07,5.035106751599215
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,ENA,Nan-ao,326051.95325948566,2702851.609190231,21.03,18.54,1.89,7.02,7.02,21161.726833110413,7.02,10.106082326994965
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,ENT,Niudou,307702.9339792635,2726023.941715974,24.69,98.12,0.93,4.79,4.79,25529.78517635754,4.79,6.837623856282239
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NTC,Toucheng,333883.53538040735,2749418.802693168,27.52,183.1,2.53,4.88,4.88,26603.40275767757,4.88,7.350489779599724
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TIPB,Shuangxi,333802.42729983735,2762710.965360928,40.51,181.52,1.66,1.39,1.66,39889.374713918914,1.66,2.7282411916837557
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TWA,Muzha,309564.9160503109,2763691.846378536,46.9,151.31,0.83,1.27,1.27,47121.91137087469,1.27,1.978560082484229
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TWB1,Sandiaojiao,350935.13965728437,2767257.599926402,48.03,202.55,1.04,0.87,1.04,47900.09928347173,1.04,1.7088300090997937
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NHDH,Xindian,303515.9994923381,2761451.5542064295,49.2,143.42,1.69,9.01,9.01,48609.614475335264,9.01,12.853649287264687
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,ETL,Taroko,313002.3806301754,2672882.3723930633,53.32,21.42,0.61,2.48,2.48,53813.14958842953,2.48,3.5599016840356703
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NHY,XinyiDistrict,307517.7691279461,2770329.1444469434,54.01,152.62,7.5,6.48,7.5,53918.80606309488,7.5,12.42941672002351
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,ETLH,Xibao,298756.7747790603,2678364.0973408236,55.68,37.37,1.33,1.47,1.47,56141.98607640977,1.47,2.4679343589325873
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TAP,TaipeiCity,301463.1576981745,2770304.9915974326,56.66,147.49,1.74,2.66,2.66,57013.680330648545,2.66,4.144731595652486
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,BAC,NewTaipeiCity,294413.88050997857,2765849.636668905,57.45,138.95,1.22,1.55,1.55,57811.18420858033,1.55,2.5086649836118013
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NOU,KeelungCity,327630.6717342791,2782613.7034355206,60.29,176.0,0.49,0.77,0.77,60028.173291920924,0.77,1.1941105476462386
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,TWS1,Wugu,292360.66464913666,2776919.681009607,67.63,144.18,0.91,1.87,1.87,67675.38225428309,1.87,2.796765989495725
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NTY,TaoyuanCity,280282.0881520076,2765811.068317334,68.08,129.79,1.28,5.33,5.33,68044.18111691286,5.33,7.6456654386652305
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NFF,Wufeng,262148.82722067175,2724802.011835015,70.66,92.3,0.65,1.81,1.81,70910.64328704802,1.81,2.640965732454702
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,HWA,HualienCity,312072.7542644263,2652942.4806326255,72.85,16.31,0.34,0.76,0.76,72961.77526287317,0.76,1.127297653683356
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NCU,Zhongli,269183.27609747567,2762468.1432678844,74.41,122.5,0.63,2.16,2.16,75152.65137269773,2.16,3.1189902212094225
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,75.23,47.03,0.42,1.02,1.02,76308.99923960841,1.02,1.5023980830658699
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,LIOB,Emei,252024.4812209788,2727011.9866791796,81.0,93.18,0.51,1.33,1.33,81115.46133632974,1.33,1.9488201558891987
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NST,Nanzhuang,251012.40178532005,2724796.7465770366,81.68,91.81,0.56,1.26,1.26,82043.21594511079,1.26,1.867832968977687
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NHW,Xinwu,255046.5916075105,2766886.1134289685,89.37,119.75,0.49,2.72,2.72,89569.82290020178,2.72,3.8777441896030225
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,WHP,Wushikeng,244923.98669740726,2686033.803515175,95.35,67.56,0.58,0.99,0.99,95482.53180086336,0.99,1.51545372743611
51,2019-08-08 07:02:23,333032.01759910875,2722829.0310552744,66.4,4.6,NMLH,MiaoliCity,228724.33117751815,2714844.8931786097,104.0,85.78,1.18,1.59,1.59,104612.80946546874,1.59,2.5394093801512194
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,CHN5,Caoling,217342.73296000058,2610761.928560473,4.82,135.02,8.36,21.44,21.44,4518.109476683352,21.44,31.45213506266308
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,ALS,Alishan,230596.58421863438,2600771.58304144,12.28,301.65,7.25,24.61,24.61,12181.737898006711,24.61,35.550902942119485
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WCKO,Fanlu,209128.9688178029,2593063.727313368,17.86,37.45,6.26,13.98,13.98,18260.969110333073,13.98,20.73809055819749
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WGK,Gukeng,206143.33390545996,2619650.8728341633,19.41,132.29,19.99,27.95,27.95,18773.87378922289,27.95,44.294526749927016
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WHY,XinyiTownship,234703.57880082546,2621807.677913678,20.41,225.31,10.39,9.62,10.39,20280.2166790451,10.39,17.56270480307632
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,CHN2,Minxiong,195882.3968858773,2603073.4837907995,24.46,80.99,10.79,24.14,24.14,24899.876664460473,24.14,35.803677185451214
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,YUS,Yushan,245914.45871904131,2598544.5180942486,26.81,289.1,2.53,5.54,5.54,27020.649325852875,5.54,8.23310998347526
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WJS,Zhushan,222491.62584118723,2635115.0493025016,28.34,183.49,3.29,12.41,12.41,27760.996638858338,12.41,17.856099798108207
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,29.48,74.71,6.83,60.97,60.97,29622.0996860962,60.97,86.49468596393653
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WNT,Mingjian,218430.82286751538,2641768.144815505,34.41,176.86,4.77,11.48,11.48,34391.292736932344,11.48,16.921397696407944
52,2019-08-16 05:41:40,220397.6424677617,2607433.1388190375,18.1,4.6,WTK,Tuku,187789.0627401733,2620825.2634779047,35.53,112.2,3.81,11.73,11.73,35251.50315559791,11.73,17.0206315981517
